CodigoExterno,Nombre,Descripcion,Categoria,Estado,Vigencia,Tipo,Organismo,TipoEntidad,Region,Comuna,MontoEstimado,Moneda,FechaPublicacion,FechaCierre,AnioCierre,MesCierreNum,MesCierre,DiasParaCierre,NumeroOferentes,CantidadItems,FuenteFinanciamiento,CantidadReclamos,MontoAdjudicado,ProveedorAdjudicado
2202-32-L126,"Adquisición del servicio de ""Mantenimiento Preventivo y Correctivo de grupos Electrógenos y sistemas asociados de transferencia automática""","Se requiere adquisición del servicio de ""Mantenimiento Preventivo y Correctivo de grupos Electrógenos y sistemas asociados de transferencia automática"" según bases técnicas adjuntas.",Vehículos y equipamiento en general,Publicada,Vigente,Licitación Pública Menor a 100 UTM,SERVICIO SALUD ARAUCANIA NORTE HOSPITAL CURACAUTIN,Hospital,Región Metropolitana de Santiago,Las Condes,6000000.0,CLP,2026-06-08T16:55:59.36,2026-06-16T20:17:00,2026.0,6.0,Jun,5,,2.0,,332.0,,
2207-5-LE26,ARRIENDO DE CAMIONETA HOSPITAL DE PICHILEMU,ADQUISICION DE ARRIENDO DE CAMIONETA HOSPITAL DE PICHILEMU,"Servicios de transporte, almacenaje y correo",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD HOSPITAL DE PICHILEMU,Servicio de Salud,Región del Libertador General Bernardo O´Higgins,Pichilemu,,CLP,2026-06-04T09:29:56.073,2026-06-15T16:22:00,2026.0,6.0,Jun,4,,1.0,,151.0,,
2207-6-LE26,COMPRA DE SERVICIO TERAPEUTA OCUPACIONAL PROGRAMA,ADQUISICION DE COMPRA DE SERVICIO TERAPEUTA OCUPACIONAL PROGRAMA ALZHEIMER Y OTRAS DEMENCIAS,"Servicios profesionales, administrativos y consultorías de gestión empresarial",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD HOSPITAL DE PICHILEMU,Servicio de Salud,Región del Libertador General Bernardo O´Higgins,Pichilemu,,CLP,2026-06-04T17:21:49.143,2026-06-15T18:45:00,2026.0,6.0,Jun,4,,1.0,,151.0,,
2215-25-LR26,SERVICIOS DE VIGILANCIA Y SEGURIDAD,"El Hospital Dr. Carlos Cisternas de Calama, en adelante también La Entidad Licitante o el Servicio, llama a Licitación Pública conforme a las presentes Bases de Licitación, para la contratación de SERVICIO DE VIGILANCIA Y SEGURIDAD PARA EL HOSPITAL DR CARLOS CISTERNAS DE CALAMA”, servicio que debe ejecutarse en Avenida Grau Nº1490, Comuna de Calama.","Servicios de defensa nacional, orden público y seguridad",Publicada,Vigente,LR,SERVICIO DE SALUD ANTOFAGASTA HOSP C CIS,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-05-19T15:42:00,2026-06-22T15:01:00,2026.0,6.0,Jun,11,,1.0,PRESUPUESTO HOSPITAL DE CALAMA,605.0,,
2215-26-LR26,ADQUISICION INSUMOS PARA DETERMINACIÓN DE GLICEMIA,ADQUISICION DE INSUMOS ASOCIADOS A EQUIPAMENTOS PARA LA DETERMINACION CAPILAR EN PACIENTES DEL HOSPITAL DR. CARLOS CISTERNAS DE CALAMA,Equipamiento para laboratorios,Publicada,Vigente,LR,SERVICIO DE SALUD ANTOFAGASTA HOSP C CIS,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-05-27T14:49:13.69,2026-06-26T17:43:00,2026.0,6.0,Jun,15,,3.0,HOSPITAL DR. CARLOS CISTERNAS DE CALAMA,605.0,,
2216-12-O126,AIF CAMINO NOGALES - PUCHUNCAVI,"El presente contrato de asesoría está diseñado para prestar apoyo al Inspector Fiscal en la labor de gestión y seguimiento del cumplimiento del contrato de concesión en la Construcción y Explotación, y apoyar en la fiscalización y control del cumplimiento de las obligaciones emanadas del contrato de concesión.",Consultoria,Publicada,Vigente,O1,MOP Dirección General de Concesiones,Otros organismos,Región de Valparaíso ,Santiago Centro,,CLP,2026-04-30T10:21:00,2026-06-23T15:00:00,2026.0,6.0,Jun,12,,1.0,Sectorial,41.0,,
2216-13-O126,AIF Corredores de Transporte Público Ruta 150,El presente contrato de asesoría está diseñado para prestar apoyo al Inspector Fiscal en la labor de gestión y seguimiento del cumplimiento del contrato de concesión en Etapa de Construcción y apoyar en la fiscalización y control del cumplimiento de las obligaciones emanadas del contrato de concesión.,Consultoria,Publicada,Vigente,O1,MOP Dirección General de Concesiones,Otros organismos,Región Metropolitana de Santiago,Santiago Centro,,CLP,2026-06-05T09:28:00,2026-07-31T10:00:00,2026.0,7.0,Jul,50,,1.0,Sectorial ,41.0,,
2216-14-O126,AIF Corredores de Transporte Público Ruta 160,"El presente contrato de asesoría está diseñado para prestar apoyo al Inspector Fiscal en la labor de gestión y seguimiento del cumplimiento del contrato de concesión en Etapa de Construcción y Explotación, y apoyar en la fiscalización y control del cumplimiento de las obligaciones emanadas del contrato de concesión.",Consultoria,Publicada,Vigente,O1,MOP Dirección General de Concesiones,Otros organismos,Región Metropolitana de Santiago,Santiago Centro,,CLP,2026-06-05T09:29:00,2026-08-03T15:00:00,2026.0,8.0,Ago,53,,1.0,Sectorial ,41.0,,
2216-15-O126,AIF RUTA 5 CHILLAN-COLLIPULLI,"El presente contrato de asesoría está diseñado para prestar apoyo al Inspector Fiscal en la labor de gestión y seguimiento del cumplimiento del contrato de concesión en la Construcción y Explotación, y apoyar en la fiscalización y control del cumplimiento de las obligaciones emanadas del contrato de concesión.",Consultoria,Publicada,Vigente,O1,MOP Dirección General de Concesiones,Otros organismos,Región del Biobío ,Santiago Centro,,CLP,2026-06-02T09:33:18.793,2026-07-17T15:00:00,2026.0,7.0,Jul,36,,1.0,SECTORIAL,41.0,,
2216-16-LE26,Adquisición de Equipos Laptop Workstation,"Proveer a la Dirección General de Concesiones de Obras Públicas (“DGC”) del Ministerio de Obras Públicas (MOP) la adquisición de 20 EQUIPOS LAPTOP WORKSTATION conforme a lo establecido en los requerimientos de las presentes Bases Administrativas y Técnicas, conforme a lo establecido en los requerimientos de las presentes Bases Administrativas y Técnicas.","Tecnologías de la información, telecomunicaciones y radiodifusión",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,MOP Dirección General de Concesiones,Otros organismos,Región Metropolitana de Santiago,Santiago Centro,38000000.0,CLP,2026-06-01T11:17:09.087,2026-06-15T15:05:00,2026.0,6.0,Jun,4,,1.0,DGC,41.0,,
2216-17-O126,AIF ESTABLECIMIENTO PENITENCIARIO COPIAPÓ,El presente contrato de asesoría está diseñado para prestar apoyo al Inspector Fiscal en la labor de gestión y seguimiento del cumplimiento del contrato de concesión en la Construcción y apoyo en la fiscalización y control del cumplimiento de las obligaciones emanadas del Contrato de Concesión,Consultoria,Publicada,Vigente,O1,MOP Dirección General de Concesiones,Otros organismos,Región de Atacama ,Santiago Centro,,CLP,2026-06-05T09:48:54.147,2026-07-15T15:00:00,2026.0,7.0,Jul,34,,1.0,Sectorial,41.0,,
2216-7-O126,AMPLIACIÓN Y MEJORAMIENTO PUERTO TERRESTRE LOS ANDES,"actualizar y desarrollar el modelo logístico y la infraestructura del puerto seco con una visión de futuro, orientada a garantizar estándares de seguridad en la cadena de suministro y a cumplir las regulaciones exigidas por los distintos servicios contralores para el ingreso y salida de mercancías. Esto permitirá contar con los antecedentes necesarios para la ejecución de la obra pública fiscalizadora",Consultoria,Publicada,Vigente,O1,MOP Dirección General de Concesiones,Otros organismos,Región de Valparaíso ,Santiago Centro,,CLP,2026-03-17T09:10:00,2026-06-25T15:00:00,2026.0,6.0,Jun,14,,1.0,SECTORIAL,41.0,,
2239-3-LR26,Convenio Marco para prevención ante emergencias,CONVENIO MARCO PARA LA ADQUISICIÓN DE PRODUCTOS Y CONTRATACIÓN DE SERVICIOS DE PREVENCIÓN ANTE CATÁSTROFES Y SITUACIONES DE EMERGENCIA,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",Publicada,Vigente,LR,DIRECCION DE COMPRAS Y CONTRATACION PUBLICA,Dirección / Servicio,Región Metropolitana de Santiago,Santiago,,CLP,2026-05-04T16:51:00,2026-07-15T15:00:00,2026.0,7.0,Jul,34,,1.0,No aplica,70.0,,
2239-7-LR26,CM Seguros de vida con adicional de salud,"La Dirección de Compras y Contratación Pública, en adelante “DCCP” o “ChileCompra”, de acuerdo con las atribuciones que le confiere la ley N° 19.886, artículo 30, letra d), llama a Licitación Pública, a través de la suscripción de Convenios Marco, para la adquisición de seguros de vida con adicional de salud.","Servicios financieros, pensiones y seguros",Publicada,Vigente,LR,DIRECCION DE COMPRAS Y CONTRATACION PUBLICA,Dirección / Servicio,Región Metropolitana de Santiago,Santiago,,CLF,2026-05-18T12:52:00,2026-07-01T15:00:00,2026.0,7.0,Jul,20,,1.0,,70.0,,
2249-6-L126,"Servicio desratización, desinsectación, fumigación y sanitizacion en Museo Aeronáutico., por 36 meses.","Servicio de desratización, desinsectación, fumigación y sanitizacion en Museo Aeronáutico., por 36 meses, según bases administrativas, bases técnicas, pauta de evaluación y texto de contrato tipo.","Salud, servicios sanitarios y alimentación",Cerrada,Fuera de plazo,Licitación Pública Menor a 100 UTM,DIRECCION GENERAL DE AERONAUTICA CIVIL,Dirección / Servicio,Región Metropolitana de Santiago,Santiago,,CLP,2026-06-01T10:28:26.577,2026-06-11T16:00:00,2026.0,6.0,Jun,0,,1.0,,197.0,,
2249-7-L126,"Servicio de mantenimiento, reparación y mejoramiento de infraestructura de la oficina de diseño del Museo Nacional Aeronáutico y del Espacio.","Servicio de mantenimiento, reparación y mejoramiento de infraestructura de la oficina de diseño del Museo Nacional Aeronáutico y del Espacio. Según bases administrativas, bases técnicas y pauta de evaluación.",Servicios de construcción y mantenimiento,Publicada,Vigente,Licitación Pública Menor a 100 UTM,DIRECCION GENERAL DE AERONAUTICA CIVIL,Dirección / Servicio,Región Metropolitana de Santiago,Santiago,5923103.0,CLP,2026-06-04T15:25:35.547,2026-06-19T15:00:00,2026.0,6.0,Jun,8,,1.0,,197.0,,
2251-6-LE26,Adquisición de Artículos de Computación ETA 2026,"La necesidad de la Escuela Técnica Aeronáutica de adquirir insumos y artículos de computación, según Bases Técnicas, Pauta de Evaluación y anexos adjuntos en la presente licitación. Nota: LA DGAC RETIENE EL 2% DEL TOTAL FACTURADO, POR TODAS LAS COMPRAS QUE REALIZA DE ACUERDO A LA LEY 16.752 Art. 37.- Favor de revisar toda la información asociada.

E1O2RT9","Equipos, accesorios y suministros de oficina",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,DIRECCION GENERAL DE AERONAUTICA CIVIL,Dirección / Servicio,Región Metropolitana de Santiago,Ñuñoa,13379960.0,CLP,2026-06-03T17:30:00,2026-06-18T15:30:00,2026.0,6.0,Jun,7,,27.0,,197.0,,
2258-102-LE26,MANTENCION CORRECTIVA PREVENTIVA Y SUMINISTRO DE REPUESTOS PARA VEHICULOS,"El Hospital Regional de Antofagasta requiere la contratación de “convenio de suministro mantención preventiva y correctiva y repuestos para vehículos y ambulancias del Hospital Regional Antofagasta”. A través de este contrato el Hospital Regional de Antofagasta declara a la presente contratación como la única instancia de mejora y mantenimiento a sus vehículos, por lo que, la empresa adjudicada, a través de la aceptación de las presentes bases técnicas y administrativas, compromete sus esfuerzos y recursos para tener operativas las Ambulancias, sus camionetas y furgón; flota que puede aumentar según las necesidades de atenciones de salud de la población en la ciudad de Antofagasta o disminuir, sin afectar la ejecución del contrato.","Servicios de transporte, almacenaje y correo",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-05-20T15:55:50.803,2026-06-11T18:00:00,2026.0,6.0,Jun,0,,3.0,HOSPITAL REGIONAL DE ANTOFAGASTA,1557.0,,
2258-105-LR26,FARMACOS COMPRIMIDOS ,"El HRA mediante este proceso licitatorio necesita adquirir los siguientes fármacos comprimidos, cotizar valores netos, mercaderia puesta en bodega, ver bases.",Medicamentos y productos farmacéuticos,Publicada,Vigente,LR,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-05-25T15:28:35.65,2026-06-25T17:42:00,2026.0,6.0,Jun,14,,135.0,HOSPITAL REGIONAL DE ANTOFAGASTA,1557.0,,
2258-107-LE26,SERVICIO DE CAPACITACIÓN EN TEMÁTICAS ORGANIZACIONALES Y CLÍNICAS EN MODALIDAD PRESENCIAL Y E-LEARNING PARA EL HOSPITAL REGIONAL DE ANTOFAGASTA,"Capacitaciones necesarias para ofrecer una serie de acciones que permitan desarrollar, conocer, dominar y actualizar conocimientos, habilidades, actitudes y conductas de los funcionarios, con la finalidad de adaptar sus capacidades y necesidades para realizar tareas de forma eficiente, que conduzca a la optimización de gestiones internas en nuestro establecimiento","Servicios profesionales, administrativos y consultorías de gestión empresarial",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,,,CLP,2026-06-09T10:32:52.173,2026-06-23T15:05:00,2026.0,6.0,Jun,12,,7.0,Hospital Regional de Antofagasta,1557.0,,
2258-112-LP26,DASATINIB 70-100 MG COMPRIMIDOS,"El HRA mediante este proceso licitatorio necesita adquirir  Dasatinib 70-100 mg comprimidos, cotizar valores netos, mercadería puesta en bodega, ver bases.",Medicamentos y productos farmacéuticos,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-06-02T09:21:24.81,2026-06-22T16:19:00,2026.0,6.0,Jun,11,,2.0,HOSPITAL REGIONAL DE ANTOFAGASTA,1557.0,,
2258-114-B226,COMPRA DE SERVICIOS DE INTERVENCIONES QUIRURGICAS DE EXT. SUPERIORES PARA HRA,El objetivo primordial  es contar con los servicios apropiados para brindar atención en cuanto a la resolución quirúrgica de extremidades superior de pacientes hospitalizados y agudos del Hospital Regional de Antofagasta. ,"Servicios profesionales, administrativos y consultorías de gestión empresarial",Publicada,Vigente,Licitación Privada Mayor a 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-06-04T16:28:36.03,2026-06-24T18:00:00,2026.0,6.0,Jun,13,,6.0,HOSPITAL REGIONAL DE ANTOFAGASTA,1557.0,,
2258-115-LP26,SODIO CLORURO 3 LITROS BOLSA,"El HRA mediante este proceso licitación de sodio cloruro 3 litros bolsa, para intervenciones quirúrgicas de Urología, cotizar valores netos, mercadería puesta en bodega, ver bases.",Medicamentos y productos farmacéuticos,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-06-02T10:27:20.557,2026-06-22T16:17:00,2026.0,6.0,Jun,11,,1.0,HOSPITAL REGIONAL DE ANTOFAGASTA,1557.0,,
2258-116-LE26,BEVACIZUMAB 125 MG ML JERINGA DOSIFICADA  05 av,"El HRA mediante este proceso licitatorio necesita adquirir  Bevacizumab 1,25 mg  ml Jeringa dosificada 0,5 avastin, para tratamiento pacientes de oftalmología, cotizar valores netos, mercadería puesta en bodega, ver bases.",Medicamentos y productos farmacéuticos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-06-02T11:03:23.187,2026-06-15T15:34:00,2026.0,6.0,Jun,4,,1.0,HOSPITAL REGIONAL DE ANTOFAGASTA,1557.0,,
2258-117-LP26,INSUMOS DE  TRAUMATOLOGIA Y CIRUGIA PEDIATRICA,INSUMOS TRAUMATOLOGIA Y CIRUGIA PEDIATRICA,Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,,,CLP,2026-06-05T14:35:31.3,2026-06-25T16:37:00,2026.0,6.0,Jun,14,,24.0,HOSPITAL REGIONAL DE ANTOFAGASTA,1557.0,,
2258-122-LR26,NUEVOS FARMACOS ONCOLOGICOS GES Y OTROS,"El HRA mediante este proceso licitatorio necesita adquirir los siguientes fármacos oncológicos GES y otros, cotizar valores netos, mercadería puesta en bodega, ver bases. ",Medicamentos y productos farmacéuticos,Publicada,Vigente,LR,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-06-10T11:37:10.01,2026-07-10T15:40:00,2026.0,7.0,Jul,29,,18.0,HOSPITAL REGIONAL DE ANTOFAGASTA,1557.0,,
2258-3-LP26,INSUMOS CLINICOS PARA UNIDAD DE IMAGENOLOGIA Y PAB,"Cotizar valores netos, flete incluido, mercadería puesta en bodega logistica",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-06-10T11:12:00,2026-06-30T17:43:00,2026.0,6.0,Jun,19,,8.0,,1557.0,,
2258-55-LR26,ADQUISICION PROGRAMA NANEAS,ADQUISICION PROGRAMA NANEAS,"Servicios profesionales, administrativos y consultorías de gestión empresarial",Publicada,Vigente,LR,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-05-13T14:06:57.18,2026-06-12T18:51:00,2026.0,6.0,Jun,1,,16.0,Hospital Regional Antofagasta,1557.0,,
2258-87-LP26,ADQUISICION DE INSUMOS  PLACAS E INSTRUMENTAL MAXILO FACIAL PARA HRA ,INTERVENCIONES MAXILOFACIAL ,"Artículos para estructuras, obras y construcciones",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-05-27T11:29:15.297,2026-06-16T18:48:00,2026.0,6.0,Jun,5,,14.0,HOSPITAL REGIONAL DE ANTOFAGASTA,1557.0,,
2258-94-LP26,KIT E INSUMOS PARA TEST DE SUDOR,KIT E INSUMOS PARA TEST DE SUDOR,Equipamiento para laboratorios,Publicada,Vigente,Licitación Pública Mayor 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,,,CLP,2026-05-18T08:52:45.937,2026-06-11T18:01:00,2026.0,6.0,Jun,0,,1.0,Hospital Regional de Antofagasta,1557.0,,
2258-96-LE26,insumos para pabellon,"Cotizar valores netos, flete incluido, mercadería puesta en bodega logística",Equipamiento y suministros médicos,Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,Servicio de Salud,Región de Antofagasta ,Antofagasta,,CLP,2026-06-10T13:28:00,2026-06-22T18:42:00,2026.0,6.0,Jun,11,,2.0,,1557.0,,
2261-7-O126,Conservación Global Mixto Cordillera Lonquimay Troyo Etapa I,Conservación de la Red que contempla el contrato global en la Comuna de Lonquimay,Consultoria,Publicada,Vigente,O1,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de la Araucanía ,Temuco,,CLP,2026-05-26T16:45:39.547,2026-07-07T09:00:00,2026.0,7.0,Jul,26,,1.0,Sectorial,459.0,,
2261-8-O126,"Conservación Global de la provincia de Malleco, sector Nahuelbuta Etapa XII",Conservación de la red vial de caminos que forman parte del contrato Global Nahuelbuta,Consultoria,Publicada,Vigente,O1,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de la Araucanía ,Temuco,,CLP,2026-05-28T11:51:00.7,2026-07-08T09:00:00,2026.0,7.0,Jul,27,,1.0,Sectorial,459.0,,
2261-9-O126,"Conservación Global de caminos, Malleco Central, Etapa II","Conservación global de caminos que forman parte de la red global de la provincia de Malleco, comunas de Victoria Curacautin, Ercilla, Collipulli.",Consultoria,Publicada,Vigente,O1,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de la Araucanía ,Temuco,,CLP,2026-05-28T16:13:35.09,2026-07-09T09:00:00,2026.0,7.0,Jul,28,,1.0,Sectorial,459.0,,
2263-45-LE26,Servicios Menores de Vulcanización de Neumáticos de Maquinarias Pesadas Camiones Semirremolque y Camionetas en la comuna de Lonquimay de la Unidad de Maquinaria Provincia de Malleco de la Dirección de Vialidad Región de La Araucanía,"Servicios Menores de Vulcanización de Neumáticos de Maquinarias Pesadas, Camiones, Semirremolque y Camionetas en la comuna de Lonquimay, de la Unidad de Maquinaria Provincia de Malleco de la Dirección de Vialidad, Región de La Araucanía","Servicios de transporte, almacenaje y correo",Publicada,Vigente,Licitación Pública Entre 100 y 1000 UTM,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Ministerio,Región de la Araucanía ,Angol,,CLP,2026-06-05T17:06:40.653,2026-06-15T17:32:00,2026.0,6.0,Jun,4,,1.0,PROGRAMA 234,459.0,,
2268-21-LP26,SERVICIO DE SOPORTE TECNICO DEL SISTEMA ERP SAP,"Contratar un servicio de soporte técnico a las instalaciones de hardware y software que sustentan al sistema ERP SAP, que permita la operación continua de éste.","Tecnologías de la información, telecomunicaciones y radiodifusión",Publicada,Vigente,Licitación Pública Mayor 1000 UTM,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,Servicio de Salud,Región Metropolitana de Santiago,Ñuñoa,495000000.0,CLP,2026-06-08T15:31:30.23,2026-07-08T16:00:00,2026.0,7.0,Jul,27,,1.0,,5875.0,,
